entity_id,anatomy,biological_process,cellular_component,disease,drug,effect__phenotype,exposure,gene__protein,molecular_function,pathway
NR5A2,1,1,1,1,0,1,0,1,1,1
CCDC138,1,0,0,0,0,0,0,1,0,0
OFD1,1,1,1,1,0,0,0,1,1,1
ZMYM5,1,1,1,1,0,0,0,1,1,0
CDC45,1,1,1,1,0,1,0,1,1,1
EMILIN1,1,1,1,1,0,0,0,1,1,1
PIAS1,1,1,1,0,0,0,0,1,1,1
EPHA4,1,1,1,1,0,0,0,1,1,1
BET1,1,1,1,0,0,0,0,1,1,1
CLCNKA,1,1,1,1,0,0,0,1,1,1
posterior dorsal fin,1,0,0,0,0,0,0,0,0,0
posterior process of ilium,1,0,0,0,0,0,0,0,0,0
parasphenoid flange,1,0,0,0,0,0,0,0,0,0
hemipenal sheath,1,0,0,0,0,0,0,0,0,0
radial facet,1,0,0,0,0,0,0,0,0,0
dermal intracranial joint,1,0,0,0,0,0,0,0,0,0
anterior distal condyle of femur,1,0,0,0,0,0,0,0,0,0
spiracular notch,1,0,0,0,0,0,0,0,0,0
posterior distal condyle of femur,1,0,0,0,0,0,0,0,0,0
presacral rib,1,0,0,0,0,0,0,0,0,0
trunk rib,1,0,0,0,0,0,0,0,0,0
extratemporal bone,1,0,0,0,0,0,0,0,0,0
thagomizer,1,0,0,0,0,0,0,0,0,0
medial blade of ilium,1,0,0,0,0,0,0,0,0,0
postpubis,1,0,0,0,0,0,0,0,0,0
coracoid plate,1,0,0,0,0,0,0,0,0,0
archipterygial fin,1,0,0,0,0,0,0,0,0,0
intertrochanteric fossa,1,0,0,0,0,0,0,0,0,0
infraglenoid buttress,1,0,0,0,0,0,0,0,0,0
transverse pelvic ridge,1,0,0,0,0,0,0,0,0,0
inter-clavicle joint,1,0,0,0,0,0,0,0,0,0
hypochordal lepidotrichium,1,0,0,0,0,0,0,0,0,0
ventral humeral ridge,1,0,0,0,0,0,0,0,0,0
pedal centrale,1,0,0,0,0,0,0,0,0,0
ectepicondylar flange,1,0,0,0,0,0,0,0,0,0
flexor surface,1,0,0,0,0,0,0,0,0,0
lateral tuber of ulna,1,0,0,0,0,0,0,0,0,0
inner digits of foot,1,0,0,0,0,0,0,0,0,0
postbranchial lamina,1,0,0,0,0,0,0,0,0,0
calcaneal tuber,1,0,0,0,0,0,0,0,0,0
preacetabular process,1,0,0,0,0,0,0,0,0,0
suprascapular fossa,1,0,0,0,0,0,0,0,0,0
astragalus-calcaneum unit,1,0,0,0,0,0,0,0,0,0
extracleithrum,1,0,0,0,0,0,0,0,0,0
anterior dorsal fin,1,0,0,0,0,0,0,0,0,0
ascending process of the astragalus,1,0,0,0,0,0,0,0,0,0
supraglenoid foramen,1,0,0,0,0,0,0,0,0,0
supraglenoid buttress,1,0,0,0,0,0,0,0,0,0
adductor blade,1,0,0,0,0,0,0,0,0,0
adductor crest,1,0,0,0,0,0,0,0,0,0
antitrochanter,1,0,0,0,0,0,0,0,0,0
caudalipuboischiotibialis,1,0,0,0,0,0,0,0,0,0
clavicle blade,1,0,0,0,0,0,0,0,0,0
cleithrum head,1,0,0,0,0,0,0,0,0,0
cnemial crest,1,0,0,0,0,0,0,0,0,0
internal trochanter,1,0,0,0,0,0,0,0,0,0
supinator process,1,0,0,0,0,0,0,0,0,0
subscapular fossa,1,0,0,0,0,0,0,0,0,0
supraacetabular buttress,1,0,0,0,0,0,0,0,0,0
acrocoracoid process,1,0,0,0,0,0,0,0,0,0
aponeurosis palmaris,1,0,0,0,0,0,0,0,0,0
brevis shelf,1,0,0,0,0,0,0,0,0,0
brevis fossa,1,0,0,0,0,0,0,0,0,0
articular surface for the calcaneum on the astragalus,1,0,0,0,0,0,0,0,0,0
articular surface for the astragalus on the calcaneum,1,0,0,0,0,0,0,0,0,0
astragalo-calcaneal canal,1,0,0,0,0,0,0,0,0,0
attachment site,1,0,0,0,0,0,0,0,0,0
bicipital crest,1,0,0,0,0,0,0,0,0,0
cartilago sesamoides,1,0,0,0,0,0,0,0,0,0
cotyla,1,0,0,0,0,0,0,0,0,0
cotyloid notch,1,0,0,0,0,0,0,0,0,0
crista tibiofibularis,1,0,0,0,0,0,0,0,0,0
diphycercal tail,1,0,0,0,0,0,0,0,0,0
heterocercal tail,1,0,0,0,0,0,0,0,0,0
LAMTOR3,1,1,1,0,0,0,0,1,1,1
COX11,1,1,1,0,0,0,0,1,1,1
NOCT,1,1,1,0,0,0,0,1,1,1
SAT1,1,1,1,1,0,0,0,1,1,1
KRT16,1,1,1,1,0,0,0,1,1,1
ZNF587,1,1,1,0,0,0,0,1,1,1
SLBP,1,1,1,1,0,0,0,1,1,1
FOXO3,1,1,1,1,0,0,0,1,1,1
ADIPOQ,1,1,1,1,0,1,0,1,1,1
KCTD9,1,1,1,0,0,0,0,1,1,0
OTX1,1,1,1,0,0,0,0,1,1,0
TRIM54,1,1,1,0,0,0,0,1,1,0
SMCP,1,1,1,0,0,0,0,1,1,0
MEFV,1,1,1,1,0,0,0,1,1,1
EXOSC10,1,1,1,0,0,0,0,1,1,1
UBL4A,1,1,1,0,0,0,0,1,1,1
JAGN1,1,1,1,1,0,0,0,1,1,0
SAV1,1,1,1,0,0,0,0,1,1,1
RPL12,1,1,1,1,0,0,0,1,1,1
SLC30A4,1,1,1,1,0,0,0,1,1,0
ELAVL2,1,1,1,1,0,0,0,1,1,1
NTRK1,1,1,1,1,0,0,0,1,1,1
ADRB2,1,1,1,1,0,1,0,1,1,1
VCL,1,1,1,1,0,0,0,1,1,1
XRCC6,1,1,1,1,0,0,0,1,1,1
GSTP1,1,1,1,1,0,1,0,1,1,1
VIRMA,1,1,1,0,0,0,0,1,1,0
RPL26L1,1,1,1,0,0,0,0,1,1,1
CD247,1,1,1,1,0,0,0,1,1,1
ZNF91,1,1,1,0,0,0,0,1,1,0
SETDB1,1,1,1,1,0,0,0,1,1,1
RECK,1,1,1,1,0,0,0,1,1,1
CSK,1,1,1,1,0,1,0,1,1,1
SELENBP1,1,1,1,1,0,1,0,1,1,0
ZNF84,1,1,1,0,0,0,0,1,1,0
MRPL23,1,1,1,0,0,0,0,1,1,1
TMPO,1,1,1,1,0,0,0,1,1,1
STARD3,1,1,1,1,0,0,0,1,1,1
MYB,1,1,1,1,0,0,0,1,1,1
CCDC33,1,1,1,0,0,0,0,1,1,0
RPL4,1,1,1,0,0,0,0,1,1,1
USP2,1,1,1,1,0,0,0,1,1,1
S100A9,1,1,1,1,0,0,0,1,1,1
PON2,1,1,1,1,0,0,0,1,1,1
ERN1,1,1,1,1,0,1,0,1,1,1
H2AC17,1,1,1,0,0,0,0,1,1,1
RPL27,1,1,1,1,0,0,0,1,1,1
EFCAB3,1,1,1,0,0,0,0,1,1,0
LOX,1,1,1,1,0,1,0,1,1,1
CCL17,1,1,1,1,0,1,0,1,1,1
CNTN2,1,1,1,1,0,0,0,1,1,1
CD79B,1,1,1,1,0,1,0,1,1,1
CHMP1A,1,1,1,1,0,0,0,1,1,1
CLIC1,1,1,1,1,0,0,0,1,1,0
FHL2,1,1,1,1,0,1,0,1,1,1
ADAMTSL4,1,1,1,1,0,0,0,1,1,1
MOS,1,1,1,1,0,0,0,1,1,0
MAP3K4,1,1,1,1,0,0,0,1,1,0
BCR,1,1,1,1,0,0,0,1,1,1
TBP,1,1,1,1,0,0,0,1,1,1
UBA52,1,1,1,0,0,0,0,1,1,1
IL6ST,1,1,1,1,0,1,0,1,1,1
VDAC1,1,1,1,1,0,1,0,1,1,1
SLC40A1,1,1,1,1,0,0,0,1,1,1
homocercal tail,1,0,0,0,0,0,0,0,0,0
hypocercal tail,1,0,0,0,0,0,0,0,0,0
ectepicondylar foramen,1,0,0,0,0,0,0,0,0,0
epicercal tail,1,0,0,0,0,0,0,0,0,0
epichordal lepidotrichium,1,0,0,0,0,0,0,0,0,0
ectocondylar tubercle,1,0,0,0,0,0,0,0,0,0
prepubic element,1,0,0,0,0,0,0,0,0,0
sternal keel,1,0,0,0,0,0,0,0,0,0
median fin spine,1,0,0,0,0,0,0,0,0,0
fin spine,1,0,0,0,0,0,0,0,0,0
trunk armor pectoral fenestra,1,0,0,0,0,0,0,0,0,0
clavicular facet,1,0,0,0,0,0,0,0,0,0
dorsal iliac process,1,0,0,0,0,0,0,0,0,0
fibular crest,1,0,0,0,0,0,0,0,0,0
hypocleideum,1,0,0,0,0,0,0,0,0,0
postaxial centrale,1,0,0,0,0,0,0,0,0,0
preaxial centrale,1,0,0,0,0,0,0,0,0,0
iliac neck,1,0,0,0,0,0,0,0,0,0
iliac peduncle,1,0,0,0,0,0,0,0,0,0
iliac peduncle of the pubis,1,0,0,0,0,0,0,0,0,0
fibular facet of the calcaneum,1,0,0,0,0,0,0,0,0,0
fibular facet of the astragalus,1,0,0,0,0,0,0,0,0,0
ethomosphenoid region,1,0,0,0,0,0,0,0,0,0
flexor tubercle of ungual,1,0,0,0,0,0,0,0,0,0
guard scale,1,0,0,0,0,0,0,0,0,0
inner digits of hand,1,0,0,0,0,0,0,0,0,0
infraspinous process,1,0,0,0,0,0,0,0,0,0
intercondylar fossa,1,0,0,0,0,0,0,0,0,0
intermediate spine,1,0,0,0,0,0,0,0,0,0
ischial foot,1,0,0,0,0,0,0,0,0,0
lateral extrascapular,1,0,0,0,0,0,0,0,0,0
latissimus dorsi process,1,0,0,0,0,0,0,0,0,0
m.scapulotriceps,1,0,0,0,0,0,0,0,0,0
median dorsal plate,1,0,0,0,0,0,0,0,0,0
median extrascapular,1,0,0,0,0,0,0,0,0,0
metacarpal extensor pit,1,0,0,0,0,0,0,0,0,0
nerve foramen,1,0,0,0,0,0,0,0,0,0
muscle scar,1,0,0,0,0,0,0,0,0,0
obturator process of ischium,1,0,0,0,0,0,0,0,0,0
outer digit of hand,1,0,0,0,0,0,0,0,0,0
outer digits of pes,1,0,0,0,0,0,0,0,0,0
prepectoral spine,1,0,0,0,0,0,0,0,0,0
prepelvic fin spine,1,0,0,0,0,0,0,0,0,0
prepectoral space,1,0,0,0,0,0,0,0,0,0
predorsal scute,1,0,0,0,0,0,0,0,0,0
prepubic process,1,0,0,0,0,0,0,0,0,0
presupracleithrum,1,0,0,0,0,0,0,0,0,0
pteroid,1,0,0,0,0,0,0,0,0,0
pubic boot,1,0,0,0,0,0,0,0,0,0
pubic peduncle,1,0,0,0,0,0,0,0,0,0
pubis-ischium contact,1,0,0,0,0,0,0,0,0,0
puboischiadic plate,1,0,0,0,0,0,0,0,0,0
puboischiotibialis muscle,1,0,0,0,0,0,0,0,0,0
pubotibialis,1,0,0,0,0,0,0,0,0,0
scapular process,1,0,0,0,0,0,0,0,0,0
sternal trabecula,1,0,0,0,0,0,0,0,0,0
supraacetabular crest,1,0,0,0,0,0,0,0,0,0
supraacetabular rim,1,0,0,0,0,0,0,0,0,0
suprascapula foramen,1,0,0,0,0,0,0,0,0,0
synarcual region of vertebral column,1,0,0,0,0,0,0,0,0,0
synarcual region,1,0,0,0,0,0,0,0,0,0
tibial facet of astragalus,1,0,0,0,0,0,0,0,0,0
trochanteric shelf,1,0,0,0,0,0,0,0,0,0
tuber,1,0,0,0,0,0,0,0,0,0
KCNIP3,1,1,1,1,0,0,0,1,1,1
SMAD9,1,1,1,1,0,0,0,1,1,1
PPP3CC,1,1,1,1,0,0,0,1,1,1
HOXC9,1,1,1,1,0,0,0,1,1,0
GOT2,1,1,1,1,0,1,0,1,1,1
COX5B,1,1,1,1,0,0,0,1,1,1
GOLGA4,1,1,1,1,0,0,0,1,1,1
PSMB3,1,1,1,0,0,0,0,1,1,1
PSCA,1,1,1,1,0,0,0,1,1,1
KLF6,1,1,1,1,0,0,0,1,1,0
PRMT1,1,1,1,0,0,0,0,1,1,1
SNX17,1,1,1,0,0,0,0,1,1,0
ZMYND12,1,1,1,0,0,0,0,1,1,0
SALL2,1,1,1,1,0,1,0,1,1,0
SLC17A2,1,1,1,1,0,0,0,1,1,0
EFNA1,1,1,1,1,0,0,0,1,1,1
MDM2,1,1,1,1,0,1,0,1,1,1
KIF5A,1,1,1,1,0,0,0,1,1,1
MYH13,1,1,1,1,0,0,0,1,1,0
MARCHF5,1,1,1,0,0,0,0,1,1,0
ITGA5,1,1,1,1,0,1,0,1,1,1
FBN1,1,1,1,1,0,1,0,1,1,1
MTOR,1,1,1,1,0,0,0,1,1,1
GATA3,1,1,1,1,0,0,0,1,1,1
WWP2,1,1,1,1,0,0,0,1,1,1
TRIM35,1,1,1,0,0,0,0,1,1,1
NEURL4,1,1,1,0,0,0,0,1,1,0
NASP,1,1,1,0,0,0,0,1,1,0
IL17RA,1,1,1,1,0,0,0,1,1,1
SCGB1D1,1,1,1,0,0,0,0,1,1,0
ZNF580,1,1,1,0,0,0,0,1,1,0
IL6,1,1,1,1,0,1,0,1,1,1
ODF1,1,1,1,0,0,0,0,1,1,0
KRT13,1,1,1,1,0,0,0,1,1,1
WASF3,1,1,1,1,0,0,0,1,1,1
FAM90A1,1,1,1,0,0,0,0,1,1,0
KIFAP3,1,1,1,0,0,0,0,1,1,1
CSF1R,1,1,1,1,0,0,0,1,1,1
RPS6KA2,1,1,1,1,0,0,0,1,1,1
ZNF71,1,1,1,0,0,0,0,1,1,1
DEF8,1,1,1,0,0,0,0,1,1,0
PES1,1,1,1,0,0,0,0,1,1,1
MAP3K8,1,1,1,1,0,0,0,1,1,1
KIAA0232,1,1,1,0,0,0,0,1,1,0
CXCR5,1,1,1,1,0,0,0,1,1,1
VAMP2,1,1,1,1,0,1,0,1,1,1
ELOA,1,1,1,0,0,0,0,1,1,1
VAV2,1,1,1,0,0,0,0,1,1,1
MRPS27,1,1,1,0,0,0,0,1,1,1
OIP5,1,1,1,0,0,0,0,1,1,1
TFAP4,1,1,1,0,0,0,0,1,1,0
PSTPIP1,1,1,1,1,0,0,0,1,1,1
GNAZ,1,1,1,1,0,0,0,1,1,1
KRTAP11-1,1,1,1,0,0,0,0,1,1,1
CENPQ,1,1,1,0,0,0,0,1,1,1
XRCC3,1,1,1,1,0,0,0,1,1,1
HLA-DQA1,1,1,1,1,0,1,0,1,1,1
BCOR,1,1,1,1,0,0,0,1,1,0
TMEM97,1,1,1,0,0,0,0,1,1,0
TRMT2A,1,1,1,1,0,0,0,1,1,0
EIF3F,1,1,1,1,0,1,0,1,1,1
DPP7,1,1,1,0,0,0,0,1,1,1
OAS2,1,1,1,1,0,0,0,1,1,1
BAG2,1,1,1,0,0,0,0,1,1,1
crest,1,0,0,0,0,0,0,0,0,0
antimere,1,0,0,0,0,0,0,0,0,0
puboischiadic bar,1,0,0,0,0,0,0,0,0,0
triphycercal tail,1,0,0,0,0,0,0,0,0,0
palatoquadrate element,1,0,0,0,0,0,0,0,0,0
prepollical element,1,0,0,0,0,0,0,0,0,0
prehallical element,1,0,0,0,0,0,0,0,0,0
accessory foramen,1,0,0,0,0,0,0,0,0,0
toe disc,1,0,0,0,0,0,0,0,0,0
intertarsale sesamoid,1,0,0,0,0,0,0,0,0,0
metatarsal bone of digit 6,1,0,0,0,0,0,0,0,0,0
metapodium bone 6,1,0,0,0,0,0,0,0,0,0
metapodium bone 7,1,0,0,0,0,0,0,0,0,0
metapodium bone 8,1,0,0,0,0,0,0,0,0,0
metatarsal bone of digit 7,1,0,0,0,0,0,0,0,0,0
metatarsal bone of digit 8,1,0,0,0,0,0,0,0,0,0
ventral ridge system,1,0,0,0,0,0,0,0,0,0
mesomere (fin),1,0,0,0,0,0,0,0,0,0
mesomere 5,1,0,0,0,0,0,0,0,0,0
mesomere 4,1,0,0,0,0,0,0,0,0,0
basal scute,1,0,0,0,0,0,0,0,0,0
hindlimb interepipodial space,1,0,0,0,0,0,0,0,0,0
mesial pelvic ridge,1,0,0,0,0,0,0,0,0,0
process 2,1,0,0,0,0,0,0,0,0,0
process 3,1,0,0,0,0,0,0,0,0,0
process 4,1,0,0,0,0,0,0,0,0,0
neck of humerus,1,0,0,0,0,0,0,0,0,0
dorsal ridge,1,0,0,0,0,0,0,0,0,0
distal condyle of humerus,1,0,0,0,0,0,0,0,0,0
supraglenoid region,1,0,0,0,0,0,0,0,0,0
ascending process of clavicle,1,0,0,0,0,0,0,0,0,0
supracondyle tubercle,1,0,0,0,0,0,0,0,0,0
proximal mesomere,1,0,0,0,0,0,0,0,0,0
manual claw,1,0,0,0,0,0,0,0,0,0
semilunate carpal,1,0,0,0,0,0,0,0,0,0
astragalus head,1,0,0,0,0,0,0,0,0,0
lateral tubercle of astragalus,1,0,0,0,0,0,0,0,0,0
bicipital tuberosity,1,0,0,0,0,0,0,0,0,0
ulnar tuberosity,1,0,0,0,0,0,0,0,0,0
entepicondyle fossa,1,0,0,0,0,0,0,0,0,0
distal keel of metacarpal III,1,0,0,0,0,0,0,0,0,0
manual toe disc,1,0,0,0,0,0,0,0,0,0
pedal toe disc,1,0,0,0,0,0,0,0,0,0
zygosphene,1,0,0,0,0,0,0,0,0,0
ulnar facet of the humerus,1,0,0,0,0,0,0,0,0,0
posterodorsal process of ilium,1,0,0,0,0,0,0,0,0,0
intercentrum,1,0,0,0,0,0,0,0,0,0
pleurocentrum,1,0,0,0,0,0,0,0,0,0
atlas intercentrum,1,0,0,0,0,0,0,0,0,0
anterior humeral ridge,1,0,0,0,0,0,0,0,0,0
incisor process,1,0,0,0,0,0,0,0,0,0
sallet sensory system,1,0,0,0,0,0,0,0,0,0
humeral facet on the ulna,1,0,0,0,0,0,0,0,0,0
humeral facet on radius,1,0,0,0,0,0,0,0,0,0
internal rim of coracoid foramen,1,0,0,0,0,0,0,0,0,0
external rim of the coracoid foramen,1,0,0,0,0,0,0,0,0,0
pectoral fin intermediate radial bone,1,0,0,0,0,0,0,0,0,0
postaxial process of the ulnare,1,0,0,0,0,0,0,0,0,0
postaxial process of the femur,1,0,0,0,0,0,0,0,0,0
postaxial process of the fibula,1,0,0,0,0,0,0,0,0,0
pectoral process of humerus,1,0,0,0,0,0,0,0,0,0
deltoid process,1,0,0,0,0,0,0,0,0,0
epipodial facet,1,0,0,0,0,0,0,0,0,0
suture,1,0,0,0,0,0,0,0,0,0
fibula facet of femur,1,0,0,0,0,0,0,0,0,0
tibial facet of femur,1,0,0,0,0,0,0,0,0,0
musculotendinous bundle,1,0,0,0,0,0,0,0,0,0
middle phalanx of manual digit 1,1,0,0,0,0,0,0,0,0,0
iliac ramus,1,0,0,0,0,0,0,0,0,0
growth line,1,0,0,0,0,0,0,0,0,0
distal groove of humerus,1,0,0,0,0,0,0,0,0,0
foramen C,1,0,0,0,0,0,0,0,0,0
columnar area,1,0,0,0,0,0,0,0,0,0
scapulohumeralis muscle,1,0,0,0,0,0,0,0,0,0
anteroventral process of cleithrum,1,0,0,0,0,0,0,0,0,0
excurrent foramen of ectepicondylar foramen,1,0,0,0,0,0,0,0,0,0
incurrent foramen of ectepicondylar foramen,1,0,0,0,0,0,0,0,0,0
surface of bone,1,0,0,0,0,0,0,0,0,0
unfinished bone surface,1,0,0,0,0,0,0,0,0,0
finished bone surface,1,0,0,0,0,0,0,0,0,0
dorsal clavicular process,1,0,0,0,0,0,0,0,0,0
precoronoid bone,1,0,0,0,0,0,0,0,0,0
postcoronoid bone,1,0,0,0,0,0,0,0,0,0
anterior coronoid bone,1,0,0,0,0,0,0,0,0,0
posterior coronoid bone,1,0,0,0,0,0,0,0,0,0
coronoid fang,1,0,0,0,0,0,0,0,0,0
shagreen tooth field,1,0,0,0,0,0,0,0,0,0
fronto-ethmoidal shield,1,0,0,0,0,0,0,0,0,0
postrostral bone,1,0,0,0,0,0,0,0,0,0
median postrostral bone,1,0,0,0,0,0,0,0,0,0
surangular pit line,1,0,0,0,0,0,0,0,0,0
anterior supraorbital bone,1,0,0,0,0,0,0,0,0,0
parasymphysial plate,1,0,0,0,0,0,0,0,0,0
mesial parasymphysial foramen,1,0,0,0,0,0,0,0,0,0
lateral parasymphysial foramen,1,0,0,0,0,0,0,0,0,0
hypophysial region,1,0,0,0,0,0,0,0,0,0
meckelian bone,1,0,0,0,0,0,0,0,0,0
meckelian foramen,1,0,0,0,0,0,0,0,0,0
palatine prong,1,0,0,0,0,0,0,0,0,0
urodermal bone,1,0,0,0,0,0,0,0,0,0
scale pocket,1,0,0,0,0,0,0,0,0,0
aphakic space,1,0,0,0,0,0,0,0,0,0
scale row,1,0,0,0,0,0,0,0,0,0
medial pelvic process,1,0,0,0,0,0,0,0,0,0
epipleural series,1,0,0,0,0,0,0,0,0,0
clavus,1,0,0,0,0,0,0,0,0,0
paired fin radial skeleton,1,0,0,0,0,0,0,0,0,0
dorsal cleithrum,1,0,0,0,0,0,0,0,0,0
ventral cleithrum,1,0,0,0,0,0,0,0,0,0
pelvic cartilage,1,0,0,0,0,0,0,0,0,0
rostrodermethmoid,1,0,0,0,0,0,0,0,0,0
ventral marginal cartilage,1,0,0,0,0,0,0,0,0,0
dorsal fin basal cartilage (elasmobranchs),1,0,0,0,0,0,0,0,0,0
anal fin basal cartilage,1,0,0,0,0,0,0,0,0,0
anterolateral plate,1,0,0,0,0,0,0,0,0,0
anteroventral plate,1,0,0,0,0,0,0,0,0,0
interolateral plate,1,0,0,0,0,0,0,0,0,0
spinal plate,1,0,0,0,0,0,0,0,0,0
posterior dorsolateral plate,1,0,0,0,0,0,0,0,0,0
anterior ventrolateral plate,1,0,0,0,0,0,0,0,0,0
posterior ventrolateral plate,1,0,0,0,0,0,0,0,0,0
dermal neck joint,1,0,0,0,0,0,0,0,0,0
flexor caudalis muscle,1,0,0,0,0,0,0,0,0,0
fin web,1,0,0,0,0,0,0,0,0,0
posterior dorsal fin basal cartilage (elasmobranchs),1,0,0,0,0,0,0,0,0,0
anterior dorsal fin basal cartilage (elasmobranchs),1,0,0,0,0,0,0,0,0,0
antorbital cartilage,1,0,0,0,0,0,0,0,0,0
supraneural element,1,0,0,0,0,0,0,0,0,0
SMAD4,1,1,1,1,0,1,0,1,1,1
CBFA2T3,1,1,1,1,0,0,0,1,1,0
SMG5,1,1,1,0,0,0,0,1,1,1
GEM,1,1,1,0,0,0,0,1,1,0
SLC4A1,1,1,1,1,0,1,0,1,1,1
SNRNP70,1,1,1,1,0,0,0,1,1,1
HSPB1,1,1,1,1,0,0,0,1,1,1
KCNK5,1,1,1,1,0,0,0,1,1,1
NUDT21,1,1,1,1,0,0,0,1,1,1
CD28,1,1,1,1,0,0,0,1,1,1
RBM3,1,1,1,1,0,0,0,1,1,0
THRA,1,1,1,1,0,1,0,1,1,1
FAU,1,1,1,0,0,0,0,1,1,0
KCNC4,1,1,1,1,0,0,0,1,1,1
IFNL2,1,1,1,0,0,0,0,1,1,1
UBE2B,1,1,1,0,0,0,0,1,1,1
LGALS3BP,1,1,1,1,0,0,0,1,1,1
HOOK1,1,1,1,1,0,0,0,1,1,0
JAK2,1,1,1,1,0,1,0,1,1,1
PCDHB11,1,1,1,0,0,0,0,1,1,0
UBIAD1,1,1,1,1,0,1,0,1,1,1
TUFM,1,1,1,1,0,0,0,1,1,1
VPS4B,1,1,1,1,0,0,0,1,1,1
FAM178B,1,0,0,0,0,0,0,1,0,0
UPK1B,1,1,1,1,0,0,0,1,1,0
VIM,1,1,1,1,0,1,0,1,1,1
TBCD,1,1,1,1,0,1,0,1,1,1
MAGOH,1,1,1,0,0,0,0,1,1,1
LYZL1,1,1,1,0,0,0,0,1,1,0
BPNT1,1,1,1,1,0,0,0,1,1,1
VPS28,1,1,1,0,0,0,0,1,1,1
TRAF2,1,1,1,0,0,0,0,1,1,1
CENPE,1,1,1,1,0,0,0,1,1,1
SOS1,1,1,1,1,0,0,0,1,1,1
POLR2D,1,1,1,0,0,0,0,1,1,1
USP49,1,1,1,0,0,0,0,1,1,1
MIPEP,1,1,1,1,0,0,0,1,1,0
PPP6R2,1,1,1,0,0,0,0,1,1,0
HNRNPA1L2,1,1,1,0,0,0,0,1,1,0
RFX5,1,1,1,1,0,0,0,1,1,0
KRIT1,1,1,1,1,0,0,0,1,1,0
PIK3CA,1,1,1,1,0,1,0,1,1,1
MEIS2,1,1,1,1,0,0,0,1,1,0
HNRNPU,1,1,1,1,0,1,0,1,1,1
PRKAB2,1,1,1,0,0,0,0,1,1,1
DNAJB6,1,1,1,1,0,0,0,1,1,1
NME1,1,1,1,1,0,1,0,1,1,1
TSPAN3,1,1,1,0,0,0,0,1,1,0
BUB1B,1,1,1,1,0,0,0,1,1,1
ZNF202,1,1,1,0,0,0,0,1,1,1
MAOA,1,1,1,1,0,0,0,1,1,1
IVD,1,1,1,1,0,0,0,1,1,1
HYOU1,1,1,1,1,0,0,0,1,1,1
KIAA0753,1,1,1,1,0,0,0,1,1,0
IL1R2,1,1,1,1,0,1,0,1,1,1
SCHIP1,1,1,1,0,0,0,0,1,1,0
KRT75,1,1,1,1,0,0,0,1,1,1
THOC7,1,1,1,0,0,0,0,1,1,1
XPO6,1,1,1,1,0,0,0,1,1,0
ADRA1A,1,1,1,1,0,0,0,1,1,1
H3-3B,1,1,1,1,0,0,0,1,1,1
ZBTB16,1,1,1,1,0,0,0,1,1,1
CD44,1,1,1,1,0,1,0,1,1,1
CENPB,1,1,1,0,0,0,0,1,1,0
supraneural cartilage,1,0,0,0,0,0,0,0,0,0
bony fin ray,1,0,0,0,0,0,0,0,0,0
facet,1,0,0,0,0,0,0,0,0,0
mesopterygium element,1,0,0,0,0,0,0,0,0,0
metapterygium element,1,0,0,0,0,0,0,0,0,0
propterygium element,1,0,0,0,0,0,0,0,0,0
mesopterygium bone,1,0,0,0,0,0,0,0,0,0
metapterygium bone,1,0,0,0,0,0,0,0,0,0
propterygium bone,1,0,0,0,0,0,0,0,0,0
X bone,1,0,0,0,0,0,0,0,0,0
Y bone,1,0,0,0,0,0,0,0,0,0
mesocoracoid element,1,0,0,0,0,0,0,0,0,0
anal fin pterygiophore 1,1,0,0,0,0,0,0,0,0,0
anal fin spine 1,1,0,0,0,0,0,0,0,0,0
anal fin spine 2,1,0,0,0,0,0,0,0,0,0
dorsal fin ceratotrichial spine (elasmobranchs),1,0,0,0,0,0,0,0,0,0
postcleithral scale,1,0,0,0,0,0,0,0,0,0
rudimentary pectoral fin ray,1,0,0,0,0,0,0,0,0,0
ectocoracoid bone,1,0,0,0,0,0,0,0,0,0
caudal vertebra 1,1,0,0,0,0,0,0,0,0,0
ventral limb of posttemporal,1,0,0,0,0,0,0,0,0,0
lepidotrichial segment,1,0,0,0,0,0,0,0,0,0
proximal segment of caudal ray,1,0,0,0,0,0,0,0,0,0
lateral ethmoid cartilage,1,0,0,0,0,0,0,0,0,0
lateral ethmoid element,1,0,0,0,0,0,0,0,0,0
distal segment of caudal ray,1,0,0,0,0,0,0,0,0,0
pelvic sucking disc,1,0,0,0,0,0,0,0,0,0
sucking disc,1,0,0,0,0,0,0,0,0,0
dorsal fin ray,1,0,0,0,0,0,0,0,0,0
pelvic fin ray,1,0,0,0,0,0,0,0,0,0
glenoid region,1,0,0,0,0,0,0,0,0,0
spinous region of dorsal fin,1,0,0,0,0,0,0,0,0,0
zygantrum,1,0,0,0,0,0,0,0,0,0
pre-axial region,1,0,0,0,0,0,0,0,0,0
axis intercentrum,1,0,0,0,0,0,0,0,0,0
dorsal iliac ridge,1,0,0,0,0,0,0,0,0,0
tectorial restraint system,1,0,0,0,0,0,0,0,0,0
nuchal crest,1,0,0,0,0,0,0,0,0,0
sacral rib,1,0,0,0,0,0,0,0,0,0
dorsal pelvic gland,1,0,0,0,0,0,0,0,0,0
lateral pelvic gland,1,0,0,0,0,0,0,0,0,0
glossopharyngeal nerve foramen,1,0,0,0,0,0,0,0,0,0
upper jaw symphyseal region,1,0,0,0,0,0,0,0,0,0
lateral commissure,1,0,0,0,0,0,0,0,0,0
upper jaw symphyseal tooth,1,0,0,0,0,0,0,0,0,0
lingual region,1,0,0,0,0,0,0,0,0,0
